id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_1158;41,32;2,14;2022-05-24T00:00:00;2;3;8;7;2
ID_1159;41,30;2,14;2023-02-19T00:00:00;1;7;9;7;10
ID_1160;41,30;2,16;2023-01-24T00:00:00;4;5;10;0;6
ID_1161;41,29;2,18;2022-01-12T00:00:00;3;6;9;3;4
ID_1162;41,36;2,14;2023-01-20T00:00:00;2;6;3;5;3
ID_1163;41,37;2,17;2022-04-25T00:00:00;8;7;0;0;7
ID_1164;41,35;2,18;2022-07-18T00:00:00;3;4;1;3;4
ID_1165;41,37;2,16;2022-08-06T00:00:00;6;10;2;4;0
ID_1166;41,31;2,15;2023-01-11T00:00:00;6;2;9;3;7
ID_1167;41,36;2,16;2022-01-19T00:00:00;7;0;2;2;2
ID_1168;41,30;2,14;2022-11-08T00:00:00;2;0;1;4;1
ID_1169;41,35;2,17;2022-12-12T00:00:00;10;1;4;7;9
ID_1170;41,35;2,18;2022-03-12T00:00:00;10;5;5;2;2
ID_1171;41,33;2,16;2023-02-09T00:00:00;8;7;7;4;7
ID_1172;41,31;2,17;2022-12-25T00:00:00;10;10;5;9;1
ID_1173;41,37;2,17;2022-08-07T00:00:00;10;5;6;0;3
ID_1174;41,32;2,16;2023-01-10T00:00:00;2;6;3;5;3
ID_1175;41,37;2,16;2022-06-01T00:00:00;7;6;9;7;7
ID_1176;41,30;2,18;2022-03-09T00:00:00;4;0;1;6;3
ID_1177;41,32;2,16;2022-11-17T00:00:00;6;3;8;6;6
ID_1178;41,29;2,15;2022-11-17T00:00:00;8;0;0;7;4
ID_1179;41,30;2,16;2023-01-30T00:00:00;8;2;6;9;1
ID_1180;41,32;2,15;2022-03-19T00:00:00;7;6;7;0;2
ID_1181;41,37;2,17;2022-12-21T00:00:00;5;0;6;5;3
ID_1182;41,35;2,15;2022-10-13T00:00:00;8;6;0;1;6
ID_1183;41,35;2,17;2022-10-25T00:00:00;1;10;7;2;8
ID_1184;41,31;2,18;2022-02-10T00:00:00;1;0;8;5;8
ID_1185;41,32;2,15;2022-06-08T00:00:00;7;4;3;2;0
ID_1186;41,34;2,17;2022-05-04T00:00:00;4;1;10;10;1
ID_1187;41,30;2,15;2022-07-07T00:00:00;10;7;3;4;6
ID_1188;41,29;2,14;2022-11-13T00:00:00;10;4;3;5;3
ID_1189;41,37;2,16;2022-08-26T00:00:00;7;1;2;6;9
ID_1190;41,30;2,17;2022-04-17T00:00:00;6;3;7;1;7
ID_1191;41,36;2,18;2022-09-16T00:00:00;7;5;5;7;2
ID_1192;41,30;2,17;2022-07-31T00:00:00;3;7;4;5;6
ID_1193;41,32;2,17;2023-01-03T00:00:00;1;2;1;5;5
ID_1194;41,29;2,15;2022-06-23T00:00:00;3;2;7;6;4
ID_1195;41,32;2,16;2022-03-21T00:00:00;4;5;8;5;2
ID_1196;41,31;2,17;2022-03-28T00:00:00;10;5;4;4;4
ID_1197;41,32;2,18;2022-04-17T00:00:00;5;2;0;0;6
ID_1198;41,34;2,18;2022-04-29T00:00:00;2;7;10;1;2
ID_1199;41,32;2,16;2022-05-27T00:00:00;3;5;5;10;9
ID_1200;41,36;2,18;2022-04-12T00:00:00;9;2;0;5;4
ID_1201;41,29;2,18;2022-12-10T00:00:00;1;4;10;8;1
ID_1202;41,30;2,17;2022-02-12T00:00:00;9;3;0;10;9
ID_1203;41,31;2,15;2022-08-11T00:00:00;4;1;3;1;10
ID_1204;41,36;2,17;2022-08-22T00:00:00;3;9;2;10;4
ID_1205;41,30;2,15;2022-04-26T00:00:00;3;8;5;5;2
ID_1206;41,30;2,14;2023-01-25T00:00:00;7;8;3;7;9
ID_1207;41,32;2,15;2022-04-23T00:00:00;7;10;5;5;6
ID_1208;41,35;2,15;2022-05-12T00:00:00;10;2;9;0;9
ID_1209;41,37;2,14;2023-02-03T00:00:00;9;7;6;2;10
ID_1210;41,32;2,17;2023-01-29T00:00:00;5;6;2;2;8
ID_1211;41,36;2,14;2022-01-13T00:00:00;9;5;7;0;7
ID_1212;41,35;2,15;2022-05-24T00:00:00;2;6;9;6;1
ID_1213;41,29;2,17;2022-11-28T00:00:00;1;4;7;4;10
ID_1214;41,36;2,17;2022-03-27T00:00:00;6;8;6;9;3
ID_1215;41,31;2,14;2022-04-20T00:00:00;1;8;0;7;4
ID_1216;41,30;2,17;2022-05-09T00:00:00;0;8;8;3;0
ID_1217;41,31;2,17;2022-08-24T00:00:00;7;8;1;10;10
ID_1218;41,31;2,18;2022-01-17T00:00:00;6;9;0;7;9
ID_1219;41,35;2,16;2022-05-31T00:00:00;1;5;5;4;6
ID_1220;41,33;2,16;2022-08-09T00:00:00;0;6;1;8;8
ID_1221;41,36;2,14;2022-10-09T00:00:00;7;6;8;6;2
ID_1222;41,32;2,18;2022-05-09T00:00:00;6;3;4;4;10
ID_1223;41,29;2,14;2022-01-28T00:00:00;5;4;10;8;0
ID_1224;41,29;2,17;2022-11-12T00:00:00;9;8;10;2;0
ID_1225;41,29;2,15;2022-09-13T00:00:00;10;8;9;5;10
ID_1226;41,37;2,18;2022-06-08T00:00:00;2;1;5;5;6
ID_1227;41,33;2,18;2022-11-03T00:00:00;6;1;8;5;4
ID_1228;41,32;2,15;2022-04-21T00:00:00;9;9;1;6;1
ID_1229;41,29;2,18;2022-01-06T00:00:00;1;4;10;10;6
ID_1230;41,35;2,15;2023-01-17T00:00:00;0;7;0;9;10
ID_1231;41,29;2,17;2022-12-18T00:00:00;8;7;2;7;3
ID_1232;41,35;2,16;2022-06-18T00:00:00;10;10;9;10;0
ID_1233;41,32;2,18;2022-03-21T00:00:00;0;9;7;9;5
ID_1234;41,37;2,15;2022-01-28T00:00:00;7;2;6;4;6
ID_1235;41,35;2,16;2023-02-03T00:00:00;10;3;2;4;5
ID_1236;41,31;2,18;2022-11-19T00:00:00;8;4;10;9;7
ID_1237;41,36;2,17;2022-06-27T00:00:00;5;5;7;3;5
ID_1238;41,36;2,17;2022-02-12T00:00:00;2;3;1;10;4
ID_1239;41,35;2,18;2022-03-07T00:00:00;5;0;0;6;2
ID_1240;41,34;2,18;2022-05-18T00:00:00;1;1;7;1;4
ID_1241;41,29;2,15;2022-08-07T00:00:00;6;9;9;3;1
ID_1242;41,31;2,18;2022-11-05T00:00:00;7;6;6;5;8
ID_1243;41,31;2,17;2022-08-22T00:00:00;9;3;1;5;6
ID_1244;41,36;2,17;2022-05-23T00:00:00;7;3;0;0;4
ID_1245;41,31;2,18;2022-07-02T00:00:00;1;0;3;5;1
ID_1246;41,35;2,18;2022-06-06T00:00:00;8;1;7;8;8
ID_1247;41,35;2,17;2022-08-15T00:00:00;10;8;3;8;5
ID_1248;41,33;2,16;2022-08-01T00:00:00;2;6;7;1;2
ID_1249;41,36;2,14;2022-11-17T00:00:00;10;8;6;6;5
ID_1250;41,35;2,18;2023-01-02T00:00:00;2;1;3;1;7
ID_1251;41,31;2,14;2022-11-06T00:00:00;2;1;1;0;2
ID_1252;41,31;2,14;2022-12-24T00:00:00;5;3;1;0;2
ID_1253;41,37;2,14;2022-06-20T00:00:00;4;7;7;9;10
ID_1254;41,34;2,16;2022-03-24T00:00:00;3;6;9;9;5
ID_1255;41,31;2,16;2022-01-09T00:00:00;7;5;6;1;2
ID_1256;41,35;2,16;2022-06-17T00:00:00;1;1;7;6;10
ID_1257;41,30;2,15;2022-04-02T00:00:00;4;3;0;6;5
ID_1258;41,33;2,16;2022-11-30T00:00:00;3;8;10;4;5
ID_1259;41,35;2,17;2022-02-11T00:00:00;9;5;8;0;2
ID_1260;41,29;2,16;2022-08-09T00:00:00;2;9;8;2;9
ID_1261;41,36;2,17;2022-11-16T00:00:00;2;5;10;7;6
ID_1262;41,33;2,16;2022-11-25T00:00:00;4;3;10;6;9
ID_1263;41,30;2,16;2022-01-06T00:00:00;6;6;0;4;8
ID_1264;41,32;2,16;2022-01-02T00:00:00;7;4;0;8;4
ID_1265;41,30;2,17;2022-02-14T00:00:00;1;1;3;2;10
ID_1266;41,34;2,14;2023-01-28T00:00:00;5;8;8;8;8
ID_1267;41,30;2,17;2022-02-27T00:00:00;3;5;4;7;1
ID_1268;41,34;2,17;2022-01-17T00:00:00;3;1;0;6;4
ID_1269;41,29;2,18;2022-05-04T00:00:00;6;4;0;1;2
ID_1270;41,37;2,15;2022-03-05T00:00:00;2;4;4;9;0
ID_1271;41,34;2,18;2022-08-17T00:00:00;4;9;4;10;9
ID_1272;41,32;2,18;2022-06-21T00:00:00;2;1;5;8;8
ID_1273;41,33;2,18;2023-02-13T00:00:00;5;0;9;3;7
ID_1274;41,37;2,17;2022-11-25T00:00:00;6;4;7;5;8
ID_1275;41,29;2,16;2022-04-24T00:00:00;5;2;2;10;1
ID_1276;41,30;2,14;2022-08-24T00:00:00;3;4;0;1;6
ID_1277;41,36;2,14;2022-11-20T00:00:00;6;7;3;5;5
ID_1278;41,34;2,17;2022-11-29T00:00:00;1;8;1;10;9
ID_1279;41,32;2,15;2022-09-30T00:00:00;10;4;4;0;2
ID_1280;41,29;2,15;2022-01-12T00:00:00;5;4;3;2;6
ID_1281;41,30;2,17;2022-10-17T00:00:00;6;6;10;7;3
ID_1282;41,35;2,15;2022-07-05T00:00:00;1;8;7;3;3
ID_1283;41,29;2,15;2022-01-30T00:00:00;5;2;2;3;5
ID_1284;41,29;2,15;2022-08-12T00:00:00;4;4;5;5;8
ID_1285;41,31;2,18;2022-08-31T00:00:00;3;3;4;2;10
ID_1286;41,33;2,17;2022-02-04T00:00:00;5;6;2;6;3
ID_1287;41,32;2,16;2022-06-27T00:00:00;1;4;10;3;2
ID_1288;41,33;2,18;2022-01-20T00:00:00;10;2;2;6;0
ID_1289;41,30;2,17;2022-04-25T00:00:00;8;8;0;0;5
ID_1290;41,29;2,14;2022-01-25T00:00:00;7;5;1;3;4
ID_1291;41,36;2,16;2022-12-07T00:00:00;1;7;3;8;2
ID_1292;41,34;2,16;2022-12-01T00:00:00;10;4;1;8;5
ID_1293;41,32;2,18;2023-02-06T00:00:00;2;1;9;8;9
ID_1294;41,36;2,14;2022-02-18T00:00:00;0;7;8;2;0
ID_1295;41,29;2,18;2023-02-12T00:00:00;3;1;2;7;9
ID_1296;41,31;2,14;2022-07-02T00:00:00;4;8;8;6;5
ID_1297;41,36;2,14;2022-01-06T00:00:00;9;9;8;1;2
ID_1298;41,33;2,16;2022-03-15T00:00:00;9;2;1;10;10
ID_1299;41,36;2,14;2023-01-26T00:00:00;3;3;3;5;4
ID_1300;41,36;2,18;2022-05-13T00:00:00;6;7;9;5;10
ID_1301;41,34;2,16;2022-07-09T00:00:00;5;1;10;1;8
ID_1302;41,35;2,16;2023-02-24T00:00:00;6;10;6;3;8
ID_1303;41,32;2,14;2022-10-13T00:00:00;7;2;3;4;4
ID_1304;41,36;2,16;2022-10-27T00:00:00;8;1;2;4;3
ID_1305;41,30;2,17;2022-03-02T00:00:00;7;7;8;7;8
ID_1306;41,34;2,16;2022-12-19T00:00:00;8;2;1;10;7
ID_1307;41,35;2,14;2022-01-11T00:00:00;5;8;4;10;2
ID_1308;41,30;2,16;2023-01-03T00:00:00;2;2;10;2;7
ID_1309;41,29;2,16;2023-02-19T00:00:00;4;9;4;0;4
ID_1310;41,29;2,16;2022-12-26T00:00:00;4;8;3;3;5
ID_1311;41,32;2,16;2022-12-19T00:00:00;1;3;8;6;5
ID_1312;41,34;2,16;2022-06-25T00:00:00;0;10;5;8;1
ID_1313;41,37;2,18;2022-11-24T00:00:00;9;2;4;7;10
ID_1314;41,31;2,15;2022-12-12T00:00:00;5;0;8;4;0
ID_1315;41,32;2,14;2023-01-21T00:00:00;4;6;4;7;9
ID_1316;41,37;2,14;2022-11-03T00:00:00;6;5;0;0;9
ID_1317;41,34;2,18;2022-04-24T00:00:00;9;5;3;5;0
ID_1318;41,36;2,16;2022-09-02T00:00:00;6;7;2;8;5
ID_1319;41,32;2,15;2022-01-31T00:00:00;8;9;2;0;2
ID_1320;41,36;2,15;2022-08-24T00:00:00;7;9;4;0;8
ID_1321;41,34;2,14;2022-12-10T00:00:00;7;4;4;5;7
ID_1322;41,32;2,18;2022-03-23T00:00:00;0;10;2;1;5
ID_1323;41,37;2,18;2022-12-02T00:00:00;7;5;7;0;6
ID_1324;41,33;2,18;2022-09-01T00:00:00;2;8;2;7;0
ID_1325;41,34;2,17;2022-03-16T00:00:00;0;0;3;1;7
ID_1326;41,37;2,15;2022-05-20T00:00:00;10;1;7;4;10
ID_1327;41,34;2,18;2022-01-04T00:00:00;8;2;10;4;2
ID_1328;41,31;2,16;2022-09-22T00:00:00;2;8;1;1;1
ID_1329;41,36;2,16;2022-04-03T00:00:00;2;7;10;6;6
ID_1330;41,34;2,17;2022-08-09T00:00:00;3;7;6;1;10
ID_1331;41,29;2,17;2023-01-11T00:00:00;1;10;2;3;10
ID_1332;41,36;2,14;2022-10-13T00:00:00;1;10;4;9;2
ID_1333;41,34;2,14;2022-12-24T00:00:00;2;6;1;4;5
ID_1334;41,36;2,18;2022-08-01T00:00:00;9;7;1;0;3
ID_1335;41,30;2,17;2023-02-04T00:00:00;0;9;4;8;3
ID_1336;41,30;2,14;2022-09-03T00:00:00;1;5;3;0;8
ID_1337;41,37;2,17;2022-09-16T00:00:00;10;5;6;0;1
ID_1338;41,37;2,16;2023-02-24T00:00:00;0;2;10;4;8
ID_1339;41,31;2,17;2022-06-20T00:00:00;1;3;3;6;4
ID_1340;41,36;2,16;2022-01-29T00:00:00;3;5;6;9;10
ID_1341;41,33;2,18;2022-09-12T00:00:00;3;2;3;9;9
ID_1342;41,37;2,18;2023-03-01T00:00:00;0;8;2;1;4
ID_1343;41,29;2,15;2022-01-03T00:00:00;7;3;1;1;4
ID_1344;41,35;2,17;2022-08-29T00:00:00;2;1;1;3;10
ID_1345;41,36;2,18;2022-03-01T00:00:00;4;1;9;3;8
ID_1346;41,30;2,16;2022-05-10T00:00:00;3;10;9;3;4
ID_1347;41,36;2,16;2022-02-28T00:00:00;6;5;10;2;10
ID_1348;41,29;2,15;2022-07-12T00:00:00;4;8;3;6;3
ID_1349;41,31;2,14;2022-10-11T00:00:00;10;4;3;0;1
ID_1350;41,32;2,18;2022-01-01T00:00:00;8;8;3;6;4
ID_1351;41,34;2,17;2022-11-12T00:00:00;5;9;10;9;3
ID_1352;41,37;2,16;2022-11-20T00:00:00;1;1;6;6;2
ID_1353;41,29;2,15;2022-10-13T00:00:00;10;3;3;2;1
ID_1354;41,37;2,16;2022-10-22T00:00:00;10;2;0;2;10
ID_1355;41,29;2,18;2022-07-04T00:00:00;1;10;10;4;8
ID_1356;41,36;2,16;2022-02-28T00:00:00;9;2;0;5;9
ID_1357;41,29;2,18;2022-03-08T00:00:00;10;9;4;0;4
ID_1358;41,35;2,15;2023-02-28T00:00:00;2;4;6;5;2
ID_1359;41,33;2,17;2022-06-24T00:00:00;7;1;3;0;4
ID_1360;41,30;2,15;2022-05-15T00:00:00;6;3;5;0;1
ID_1361;41,29;2,14;2022-08-01T00:00:00;10;10;1;10;10
ID_1362;41,35;2,18;2022-12-15T00:00:00;5;1;1;1;6
ID_1363;41,31;2,14;2022-08-16T00:00:00;3;10;8;2;1
ID_1364;41,29;2,15;2022-02-11T00:00:00;7;10;4;7;4
ID_1365;41,29;2,14;2022-11-28T00:00:00;5;0;8;1;0
ID_1366;41,31;2,18;2022-07-12T00:00:00;9;7;4;8;9
ID_1367;41,36;2,14;2022-01-03T00:00:00;9;7;7;8;6
ID_1368;41,29;2,17;2022-07-17T00:00:00;5;0;7;10;8
ID_1369;41,33;2,18;2022-10-08T00:00:00;5;5;8;5;10
ID_1370;41,33;2,18;2022-12-18T00:00:00;9;5;10;2;9
ID_1371;41,37;2,16;2022-11-08T00:00:00;8;10;0;8;10
ID_1372;41,35;2,15;2022-06-04T00:00:00;3;8;0;6;9
ID_1373;41,34;2,14;2022-12-10T00:00:00;5;10;6;9;2
ID_1374;41,37;2,17;2022-10-25T00:00:00;4;0;6;7;5
ID_1375;41,36;2,14;2022-05-23T00:00:00;9;0;8;7;0
ID_1376;41,33;2,18;2022-06-22T00:00:00;6;2;10;5;1
ID_1377;41,35;2,17;2022-05-03T00:00:00;8;2;9;8;1
ID_1378;41,33;2,18;2022-04-01T00:00:00;1;1;3;8;1
ID_1379;41,32;2,14;2022-02-05T00:00:00;10;10;8;10;4
ID_1380;41,36;2,16;2023-02-04T00:00:00;3;10;8;4;4
ID_1381;41,33;2,17;2022-06-16T00:00:00;5;1;10;0;9
ID_1382;41,36;2,17;2022-08-03T00:00:00;7;8;8;5;0
ID_1383;41,36;2,18;2022-12-17T00:00:00;9;0;1;6;10
ID_1384;41,35;2,18;2022-06-26T00:00:00;5;6;5;5;8
ID_1385;41,29;2,16;2022-06-14T00:00:00;8;3;1;2;4
ID_1386;41,31;2,15;2022-07-10T00:00:00;8;2;5;9;10
ID_1387;41,34;2,15;2022-11-29T00:00:00;4;1;5;1;0
ID_1388;41,30;2,17;2023-02-01T00:00:00;5;9;10;3;10
ID_1389;41,35;2,14;2022-10-20T00:00:00;1;0;4;9;4
ID_1390;41,32;2,18;2022-06-02T00:00:00;5;0;10;1;2
ID_1391;41,30;2,16;2022-03-18T00:00:00;8;0;0;3;5
ID_1392;41,35;2,18;2022-05-23T00:00:00;0;4;2;2;2
ID_1393;41,35;2,17;2022-02-19T00:00:00;8;3;6;0;1
ID_1394;41,33;2,16;2022-12-17T00:00:00;10;10;2;4;0
ID_1395;41,37;2,16;2022-12-07T00:00:00;4;0;4;0;2
ID_1396;41,37;2,14;2022-09-27T00:00:00;1;2;4;7;8
ID_1397;41,32;2,16;2022-07-02T00:00:00;0;1;4;10;8
ID_1398;41,30;2,16;2022-08-13T00:00:00;4;9;3;5;0
ID_1399;41,35;2,14;2022-07-06T00:00:00;5;10;1;6;5
ID_1400;41,37;2,18;2022-04-02T00:00:00;1;7;6;7;9
ID_1401;41,33;2,17;2022-02-20T00:00:00;2;3;6;3;4
ID_1402;41,32;2,15;2023-01-28T00:00:00;9;2;2;6;0
ID_1403;41,34;2,16;2022-06-07T00:00:00;5;5;9;0;2
ID_1404;41,35;2,17;2022-03-25T00:00:00;7;9;0;2;4
ID_1405;41,29;2,16;2022-07-01T00:00:00;0;4;0;10;10
ID_1406;41,35;2,15;2022-06-03T00:00:00;7;8;1;2;1
ID_1407;41,34;2,14;2022-06-07T00:00:00;5;8;8;3;8
ID_1408;41,37;2,18;2022-02-16T00:00:00;7;1;6;2;1
ID_1409;41,33;2,18;2022-05-28T00:00:00;6;7;0;2;4
ID_1410;41,31;2,14;2022-04-28T00:00:00;5;9;6;4;2
ID_1411;41,34;2,17;2022-03-09T00:00:00;1;5;4;5;5
ID_1412;41,37;2,17;2022-04-01T00:00:00;3;0;0;8;6
ID_1413;41,35;2,15;2022-06-18T00:00:00;10;10;3;5;9
ID_1414;41,37;2,18;2022-12-23T00:00:00;10;0;9;3;6
ID_1415;41,32;2,17;2022-03-08T00:00:00;1;10;1;5;7
ID_1416;41,31;2,18;2022-05-18T00:00:00;4;0;5;9;3
ID_1417;41,32;2,17;2022-10-10T00:00:00;5;1;2;4;5
ID_1418;41,35;2,15;2022-06-27T00:00:00;7;9;8;4;8
ID_1419;41,32;2,15;2022-12-23T00:00:00;7;2;7;4;3
ID_1420;41,34;2,14;2022-03-23T00:00:00;9;4;9;5;9
ID_1421;41,36;2,17;2022-09-02T00:00:00;8;10;0;1;4
ID_1422;41,31;2,14;2022-12-20T00:00:00;0;4;0;6;2
ID_1423;41,36;2,15;2022-01-09T00:00:00;8;1;0;6;1
ID_1424;41,29;2,16;2022-05-09T00:00:00;9;3;3;8;5
ID_1425;41,35;2,18;2022-05-26T00:00:00;2;1;6;3;0
ID_1426;41,30;2,18;2022-01-16T00:00:00;1;2;8;0;8
ID_1427;41,29;2,16;2022-10-19T00:00:00;5;2;9;5;0
ID_1428;41,37;2,14;2022-03-05T00:00:00;1;8;3;10;7
ID_1429;41,36;2,15;2022-01-04T00:00:00;6;7;1;1;4
ID_1430;41,34;2,18;2022-05-03T00:00:00;5;10;3;3;0
ID_1431;41,33;2,16;2022-08-30T00:00:00;4;10;5;5;5
ID_1432;41,32;2,16;2022-11-25T00:00:00;5;8;5;1;2
ID_1433;41,34;2,15;2022-06-27T00:00:00;9;8;0;10;0
ID_1434;41,29;2,18;2022-06-29T00:00:00;9;1;7;3;5
ID_1435;41,35;2,17;2023-01-13T00:00:00;3;2;9;4;10
ID_1436;41,31;2,18;2022-02-18T00:00:00;10;2;3;6;8
ID_1437;41,36;2,18;2022-05-18T00:00:00;8;2;6;0;9
ID_1438;41,36;2,15;2022-09-19T00:00:00;8;7;3;4;9
ID_1439;41,29;2,15;2022-05-14T00:00:00;3;8;5;0;5
ID_1440;41,30;2,15;2022-03-10T00:00:00;3;10;1;0;10
ID_1441;41,37;2,16;2022-09-27T00:00:00;1;1;1;1;8
ID_1442;41,32;2,18;2022-08-09T00:00:00;6;5;2;7;4
ID_1443;41,37;2,18;2022-04-04T00:00:00;1;3;0;8;10
ID_1444;41,30;2,18;2022-03-30T00:00:00;7;5;6;0;3
ID_1445;41,34;2,15;2022-03-10T00:00:00;3;3;3;6;4
ID_1446;41,36;2,16;2022-03-14T00:00:00;6;10;1;2;1
ID_1447;41,29;2,18;2022-03-09T00:00:00;4;7;7;7;5
ID_1448;41,31;2,15;2022-05-24T00:00:00;6;0;7;7;1
ID_1449;41,37;2,17;2023-02-04T00:00:00;1;6;10;0;5
ID_1450;41,37;2,16;2022-01-08T00:00:00;1;10;10;10;0
ID_1451;41,29;2,16;2022-07-03T00:00:00;8;6;2;7;3
ID_1452;41,32;2,14;2022-08-22T00:00:00;4;7;0;0;7
ID_1453;41,29;2,18;2022-08-06T00:00:00;9;8;2;6;8
ID_1454;41,32;2,17;2022-05-02T00:00:00;4;8;10;1;3
ID_1455;41,35;2,18;2022-04-07T00:00:00;9;7;4;0;0
ID_1456;41,31;2,14;2022-09-15T00:00:00;4;10;8;2;5
ID_1457;41,33;2,18;2022-04-01T00:00:00;8;2;3;7;0
ID_1458;41,35;2,16;2022-10-12T00:00:00;4;7;1;0;5
ID_1459;41,37;2,14;2022-10-17T00:00:00;5;4;3;8;9
ID_1460;41,34;2,14;2022-01-13T00:00:00;4;10;2;0;5
ID_1461;41,30;2,14;2022-01-23T00:00:00;9;10;4;5;4
ID_1462;41,33;2,17;2022-07-19T00:00:00;8;8;5;10;9
ID_1463;41,32;2,14;2022-08-03T00:00:00;9;3;0;10;5
ID_1464;41,36;2,15;2022-12-08T00:00:00;5;3;9;6;3
ID_1465;41,32;2,18;2022-01-15T00:00:00;10;2;2;1;10
ID_1466;41,30;2,14;2022-07-24T00:00:00;8;6;3;9;4
ID_1467;41,34;2,15;2022-04-19T00:00:00;10;2;5;7;10
ID_1468;41,30;2,15;2022-04-30T00:00:00;2;7;8;5;4
ID_1469;41,30;2,18;2022-09-30T00:00:00;5;8;6;3;8
ID_1470;41,36;2,17;2022-02-10T00:00:00;4;1;9;8;8
ID_1471;41,30;2,18;2022-09-04T00:00:00;0;7;9;8;5
ID_1472;41,37;2,18;2023-01-09T00:00:00;10;6;10;7;9
ID_1473;41,30;2,17;2023-01-06T00:00:00;2;2;8;10;9
ID_1474;41,33;2,14;2022-12-16T00:00:00;1;5;10;10;0
ID_1475;41,37;2,17;2022-09-28T00:00:00;5;4;6;1;6
ID_1476;41,36;2,18;2023-01-02T00:00:00;0;0;4;10;3
ID_1477;41,32;2,14;2022-07-19T00:00:00;0;6;4;8;3
ID_1478;41,35;2,17;2022-02-23T00:00:00;6;6;2;6;1
ID_1479;41,32;2,18;2022-11-29T00:00:00;2;5;3;4;1
ID_1480;41,34;2,17;2022-03-27T00:00:00;5;1;3;9;6
ID_1481;41,33;2,15;2022-12-07T00:00:00;2;7;2;8;7
ID_1482;41,34;2,16;2022-06-07T00:00:00;7;4;10;6;4
ID_1483;41,32;2,18;2022-05-12T00:00:00;8;8;3;7;8
ID_1484;41,32;2,15;2022-11-18T00:00:00;5;5;10;3;1
ID_1485;41,33;2,16;2022-08-05T00:00:00;5;1;5;5;1
ID_1486;41,35;2,18;2022-08-09T00:00:00;0;10;0;5;8
ID_1487;41,30;2,18;2022-04-02T00:00:00;5;1;3;9;10
ID_1488;41,35;2,17;2022-10-08T00:00:00;3;8;9;2;1
ID_1489;41,31;2,15;2022-09-29T00:00:00;5;2;3;6;10
ID_1490;41,29;2,16;2022-08-26T00:00:00;6;6;4;2;10
ID_1491;41,32;2,14;2022-07-30T00:00:00;7;5;7;6;7
ID_1492;41,33;2,14;2022-03-05T00:00:00;2;7;9;6;8
ID_1493;41,34;2,15;2022-09-24T00:00:00;1;1;1;8;1
ID_1494;41,31;2,16;2022-08-09T00:00:00;5;0;3;7;6
ID_1495;41,31;2,14;2022-05-21T00:00:00;6;4;1;3;9
ID_1496;41,37;2,18;2022-01-12T00:00:00;10;3;5;5;10
ID_1497;41,35;2,17;2022-09-03T00:00:00;5;4;5;1;1
ID_1498;41,37;2,18;2022-06-03T00:00:00;4;5;9;3;8
ID_1499;41,37;2,14;2022-07-18T00:00:00;2;7;8;1;10
ID_1500;41,31;2,15;2022-07-02T00:00:00;3;5;7;2;1
ID_1501;41,29;2,18;2022-11-30T00:00:00;0;10;1;10;6
ID_1502;41,32;2,17;2022-09-04T00:00:00;7;0;10;9;2
ID_1503;41,29;2,15;2023-01-05T00:00:00;2;8;4;6;9
ID_1504;41,33;2,16;2022-10-16T00:00:00;1;4;1;6;0
ID_1505;41,33;2,14;2022-07-04T00:00:00;10;2;3;7;7
ID_1506;41,30;2,17;2022-10-17T00:00:00;6;6;4;3;8
ID_1507;41,30;2,17;2022-07-20T00:00:00;5;2;8;5;0
ID_1508;41,34;2,16;2022-12-07T00:00:00;5;2;1;7;1
ID_1509;41,37;2,17;2022-09-05T00:00:00;7;9;9;1;5
ID_1510;41,37;2,18;2023-02-04T00:00:00;10;0;1;8;3
ID_1511;41,29;2,14;2022-06-19T00:00:00;4;5;0;9;8
ID_1512;41,36;2,14;2022-03-31T00:00:00;9;3;7;5;2
ID_1513;41,35;2,16;2022-05-17T00:00:00;0;3;9;9;7
ID_1514;41,37;2,14;2022-08-21T00:00:00;9;6;1;2;4
ID_1515;41,37;2,18;2022-06-17T00:00:00;1;5;0;10;8
ID_1516;41,33;2,15;2022-08-02T00:00:00;6;8;2;2;4
ID_1517;41,35;2,17;2022-11-01T00:00:00;10;3;0;4;4
ID_1518;41,32;2,18;2022-11-07T00:00:00;7;5;9;6;10
ID_1519;41,32;2,17;2022-08-24T00:00:00;3;2;8;4;9
ID_1520;41,29;2,17;2022-04-26T00:00:00;8;5;10;2;9
ID_1521;41,34;2,18;2023-01-17T00:00:00;10;6;9;8;7
ID_1522;41,30;2,15;2022-06-06T00:00:00;8;0;5;2;10
ID_1523;41,34;2,18;2022-12-27T00:00:00;7;8;10;10;9
ID_1524;41,34;2,14;2022-03-01T00:00:00;10;10;9;0;2
ID_1525;41,32;2,14;2022-10-06T00:00:00;9;1;0;3;10
ID_1526;41,34;2,16;2022-02-14T00:00:00;4;9;0;3;4
ID_1527;41,35;2,17;2022-05-09T00:00:00;0;9;0;6;5
ID_1528;41,29;2,15;2022-12-03T00:00:00;5;4;10;1;7
ID_1529;41,30;2,16;2022-06-18T00:00:00;3;5;2;6;3
ID_1530;41,34;2,17;2022-11-22T00:00:00;0;0;1;3;2
ID_1531;41,33;2,15;2023-02-11T00:00:00;1;1;8;8;0
ID_1532;41,37;2,14;2022-08-26T00:00:00;1;9;9;4;1
ID_1533;41,34;2,14;2022-11-11T00:00:00;6;4;2;5;4
ID_1534;41,36;2,15;2022-05-17T00:00:00;10;0;1;10;1
